"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","美園","南守谷",10,23000000,305,"","",285,"2003年","木造","","","西","公道",19,"１低住専",60,200,"2021年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","けやき台","南守谷",10,39000000,270,"","",235,"2000年","軽量鉄骨造","","","西","公道",6,"準住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","けやき台","南守谷",15,23000000,260,"","",185,"1993年","木造","","","南","公道",4,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","御所ケ丘","新守谷",20,16000000,220,"","",125,"1989年","木造","","","南","公道",6,"１低住専",50,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","松ケ丘","守谷",20,31000000,285,"","",135,"1992年","木造","","","南東","公道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","百合ケ丘","守谷",15,9300000,100,"","",70,"1975年","木造","","","東","公道",4,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","けやき台","南守谷",15,26000000,210,"","",110,"2011年","木造","","","南東","公道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","美園","南守谷",20,16000000,175,"","",125,"1997年","木造","","","北東","公道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","美園","南守谷",25,16000000,175,"","",130,"1999年","軽量鉄骨造","","","南東","公道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","百合ケ丘","守谷",15,30000000,115,"","",90,"2020年","木造","","","西","公道",4,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","松ケ丘","守谷",20,27000000,305,"","",140,"1992年","軽量鉄骨造","","","北東","公道",5,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",25,19000000,190,"","",125,"1990年","木造","","","南西","公道",6.8,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",10,13000000,210,"","",125,"1988年","木造","","","北西","公道",5,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",15,16000000,245,"","",165,"1989年","木造","","","","","","１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",10,17000000,260,"","",120,"1994年","木造","","","北東","公道",5,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","守谷","",18000000,220,"","",140,"1991年","木造","","","北西","公道",6.8,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",20,11000000,175,"","",110,"1987年","木造","","","北東","公道",5,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",20,20000000,230,"","",155,"1991年","木造","","","南西","公道",5,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",10,18000000,175,"","",125,"1994年","木造","","","南西","公道",5,"１種住居",40,80,"2021年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭","",20000000,185,"","",130,"1989年","木造","","","南西","公道",5,"１種住居",60,200,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",10,16000000,175,"","",120,"1993年","木造","","","南東","公道",5,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",20,13000000,180,"","",95,"1982年","木造","","","北西","公道",6.8,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",10,22000000,235,"","",125,"1995年","木造","","","南東","公道",4.5,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",15,22000000,375,"","",150,"1987年","木造","","","南西","公道",5,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",20,9500000,175,"","",120,"1990年","木造","","","北東","公道",6,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",15,13000000,175,"","",110,"1989年","木造","","","北東","公道",5,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","戸頭",15,13000000,230,"","",140,"1992年","木造","","","南東","公道",12,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08224","茨城県","守谷市","みずき野","南守谷",15,9800000,205,"","",115,"1982年","木造","","","","公道",5,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","板戸井","新守谷","30分～60分",26000000,330,"不整形","",105,"2021年","木造","住宅","住宅","南","市道",2.7,"調整区域",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","板戸井","新守谷","30分～60分",25000000,330,"ほぼ台形",16.8,110,"2021年","木造","住宅","住宅","北","市道",5,"調整区域",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","大柏","守谷",16,20000000,110,"長方形",8.7,100,"2009年","木造","住宅","住宅","南","市道",4,"調整区域",60,200,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","大柏","守谷",15,4400000,120,"ほぼ台形",12.5,40,"1984年","木造","住宅","住宅","南","市道",4,"調整区域",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","大柏","守谷","30分～60分",27000000,490,"不整形",4,100,"2022年","木造","住宅","住宅","南西","県道",12,"調整区域",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","大柏","守谷",21,21000000,500,"不整形",31.3,125,"1995年","ＲＣ","店舗","","南","市道",6,"調整区域",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","乙子","南守谷",11,22000000,270,"ほぼ長方形",11,185,"1995年","木造","住宅","住宅","南東","市道",3.6,"調整区域",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","久保ケ丘","新守谷",16,76000000,1600,"不整形",42.8,950,"1995年","木造","共同住宅","住宅","南西","市道",16,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","久保ケ丘","新守谷",23,8500000,165,"長方形",9.8,120,"1988年","木造","住宅","住宅","北","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","久保ケ丘","新守谷",11,63000000,175,"長方形",10.7,140,"2021年","木造","住宅","","北","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","久保ケ丘","新守谷",20,22000000,140,"長方形",8.3,105,"2020年","木造","住宅","住宅","南","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","けやき台","南守谷",9,28000000,330,"ほぼ長方形",22,"","","","","","東","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","けやき台","南守谷",2,25000000,135,"ほぼ長方形",9.6,95,"2007年","木造","住宅","住宅","東","市道",6,"１種住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","けやき台","南守谷",2,25000000,210,"ほぼ長方形",10.5,120,"2007年","木造","住宅","住宅","北","市道",6,"準住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","高野","南守谷",23,7400000,530,"不整形",18,155,"1973年","木造","住宅","その他","南","市道",5,"調整区域",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","御所ケ丘","新守谷",12,10000000,155,"ほぼ長方形",13,95,"1982年","軽量鉄骨造","住宅","住宅","東","私道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","御所ケ丘","新守谷",16,16000000,210,"ほぼ長方形",15.4,135,"2019年","木造","住宅","住宅","南","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","小山","南守谷",13,29000000,430,"不整形",4,110,"2021年","","住宅","","南東","市道",4,"調整区域",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","立沢","守谷",21,29000000,180,"長方形",14.5,110,"2021年","木造","住宅","住宅","西","市道",4,"調整区域",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08224","茨城県","守谷市","中央","守谷",6,71000000,200,"ほぼ長方形",16,160,"2010年","木造","住宅、事務所","事務所","南西","市道",22,"商業",80,400,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","ひがし野","守谷",11,61000000,165,"長方形",12,"","2022年","","住宅","","西","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",5,6000000,280,"ほぼ長方形",9,55,"1965年","木造","住宅","住宅","南西","市道",2.7,"調整区域",60,200,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",4,32000000,180,"ほぼ整形",12,105,"2021年","木造","住宅","住宅","南","市道",8,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",4,38000000,175,"ほぼ長方形",15.5,110,"2021年","木造","住宅","住宅","東","私道",6,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",4,28000000,165,"長方形",16.4,100,"2021年","木造","住宅","住宅","西","私道",6,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",8,33000000,175,"ほぼ長方形",11,110,"2020年","木造","住宅","住宅","北東","市道",6,"１種住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",7,32000000,170,"ほぼ長方形",16,110,"2021年","木造","住宅","住宅","西","市道",6,"１種住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",5,30000000,170,"ほぼ台形",9.3,110,"2020年","木造","住宅","住宅","北東","市道",6.5,"１種住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",6,23000000,175,"不整形",13.9,100,"2017年","木造","住宅","住宅","北東","市道",6,"１中住専",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","南守谷",5,31000000,170,"ほぼ台形",14.6,105,"2021年","木造","住宅","住宅","北東","市道",6,"１種住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",10,42000000,100,"不整形",18.2,165,"1973年","木造","住宅","その他","東","市道",6,"１中住専",60,200,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",13,35000000,135,"ほぼ台形",11.3,110,"1986年","木造","住宅","その他","南","市道",6,"１種住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",18,33000000,220,"ほぼ台形",11,115,"2021年","木造","住宅","住宅","東","市道",4,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",12,64000000,140,"不整形",12.3,"","1993年","木造","住宅","その他","北東","市道",6,"１中住専",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",19,32000000,195,"ほぼ長方形",12.1,105,"2021年","木造","住宅","住宅","西","市道",4.8,"１中住専",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",13,53000000,165,"ほぼ整形",13.4,135,"2021年","木造","住宅","","南東","市道",5,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","本町","守谷",24,33000000,290,"不整形","",110,"2020年","木造","住宅","住宅","北東","市道",6,"１種住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",19,23000000,250,"長方形",10.9,100,"1993年","木造","住宅","住宅","北","市道",12,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",18,26000000,165,"長方形",11.3,100,"2001年","木造","住宅","住宅","北西","市道",4,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",29,11000000,185,"ほぼ台形",16.5,110,"1999年","木造","住宅","住宅","北西","市道",6,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",19,17000000,165,"ほぼ長方形",9.5,115,"1988年","木造","住宅","住宅","北東","市道",16,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",21,46000000,420,"ほぼ正方形",20,270,"2003年","木造","共同住宅","住宅","東","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",21,7400000,110,"ほぼ長方形",6.8,110,"1996年","木造","住宅","住宅","北","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",24,15000000,135,"長方形",10,85,"1995年","木造","住宅","住宅","東","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",19,27000000,200,"長方形",12.7,120,"1989年","木造","住宅","住宅","北東","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松ケ丘","守谷",16,52000000,175,"ほぼ長方形",9.1,125,"2021年","","","","南","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並","守谷",14,45000000,340,"ほぼ長方形",12.8,105,"2020年","木造","住宅","住宅","南東","市道",2.7,"調整区域",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,50000000,175,"ほぼ長方形",14.5,105,"2021年","木造","住宅","住宅","東","市道",5,"１低住専",50,100,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,49000000,175,"不整形",12,100,"2021年","木造","住宅","住宅","西","市道",5,"１低住専",50,100,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",19,38000000,175,"不整形",18,110,"2021年","木造","住宅","住宅","北東","市道",5,"１低住専",50,100,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",13,40000000,170,"ほぼ正方形",13.4,110,"2013年","木造","住宅","住宅","東","市道",5,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",20,50000000,170,"ほぼ長方形",14.8,115,"","","","住宅","北東","市道",16,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,51000000,170,"長方形",11,105,"2021年","木造","住宅","住宅","南","市道",5,"１低住専",50,100,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,47000000,175,"ほぼ長方形",9,105,"2021年","木造","住宅","住宅","西","市道",5,"１低住専",50,100,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,62000000,165,"長方形",11.2,"","2021年","木造","住宅","住宅","南","市道",5,"１低住専",50,100,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",18,42000000,165,"長方形",12.5,120,"2017年","木造","住宅","住宅","南","市道",5,"１種住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,57000000,195,"不整形",3,120,"2021年","木造","住宅","住宅","東","市道",6,"１低住専",50,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,46000000,165,"長方形",10.4,100,"2020年","木造","住宅","住宅","東","市道",6,"１低住専",50,100,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,45000000,165,"長方形",10.2,105,"2020年","木造","","住宅","東","市道",6,"１低住専",50,100,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,48000000,165,"長方形",11.2,120,"2019年","軽量鉄骨造","住宅","住宅","北","市道",5,"１低住専",50,100,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,46000000,165,"長方形",9.8,105,"2021年","木造","住宅","住宅","北","市道",6,"１低住専",50,100,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,49000000,170,"不整形",6.3,100,"2020年","木造","住宅","住宅","東","市道",6,"１低住専",50,100,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",19,46000000,165,"長方形",10,105,"2019年","軽量鉄骨造","住宅","住宅","北","市道",14,"１種住居",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,50000000,170,"不整形",7.5,105,"2021年","木造","住宅","住宅","北","市道",5,"１種住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",14,45000000,175,"ほぼ正方形",13,110,"2021年","木造","住宅","住宅","南","市道",14,"１種住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",16,58000000,170,"長方形",11.5,130,"2021年","木造","住宅","住宅","北","市道",5,"１低住専",50,100,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",18,45000000,165,"不整形","",115,"2019年","軽量鉄骨造","住宅","住宅","西","市道",5,"１低住専",50,100,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",18,49000000,165,"長方形",10,115,"2020年","軽量鉄骨造","住宅","住宅","北","市道",14,"１種住居",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",15,49000000,165,"長方形",11.2,110,"2020年","軽量鉄骨造","住宅","住宅","南","市道",6,"１低住専",50,100,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松並青葉","守谷",19,30000000,180,"ほぼ台形",14.5,110,"2022年","木造","住宅","","南西","市道",4,"調整区域",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷",25,140000000,530,"長方形",31.6,420,"2022年","","共同住宅","","南","市道",6,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷",26,18000000,200,"長方形",12,110,"1990年","木造","住宅","住宅","北","市道",6,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷","30分～60分",11000000,210,"ほぼ台形",11.3,120,"1989年","木造","住宅","住宅","南西","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷","30分～60分",36000000,220,"長方形",11.4,115,"2022年","木造","住宅","","北東","市道",16,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷","30分～60分",16000000,220,"長方形",12.3,135,"1991年","木造","住宅","住宅","北東","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷",25,30000000,170,"ほぼ長方形",11.5,135,"2009年","木造","住宅","住宅","東","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷",20,11000000,160,"長方形",9.8,120,"1991年","木造","住宅","住宅","北","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","松前台","新守谷",25,21000000,330,"長方形",19.4,290,"1987年","木造","住宅、駐車場","","北","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","戸頭",11,13000000,230,"ほぼ長方形",18,140,"1992年","木造","住宅","住宅","東","市道",12,"１低住専",40,80,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","戸頭",15,9700000,175,"長方形",14,95,"1982年","木造","住宅","住宅","北西","市道",7,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","戸頭",14,17000000,185,"長方形",12.8,135,"1991年","木造","住宅","住宅","南","市道",5,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","戸頭",9,17000000,240,"ほぼ台形",15.8,165,"1989年","木造","住宅","住宅","北西","市道",7,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","南守谷",9,22000000,230,"長方形",12.2,120,"1995年","木造","住宅","住宅","南東","市道",5,"１種住居",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","南守谷",23,17000000,220,"不整形",13.6,140,"1991年","木造","住宅","住宅","北西","市道",7,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","南守谷",19,8000000,180,"ほぼ長方形",12.5,110,"1987年","木造","住宅","住宅","南東","市道",6,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","南守谷",20,11000000,175,"長方形",12,105,"1987年","木造","住宅","住宅","北東","市道",5,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","南守谷",21,6000000,175,"長方形",14,95,"1982年","木造","住宅","住宅","北西","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","南守谷",19,25000000,190,"長方形",13,100,"2021年","木造","住宅","住宅","南西","市道",5,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","みずき野","守谷","30分～60分",18000000,200,"ほぼ長方形",14,125,"1992年","木造","住宅","住宅","西","市道",5,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","美園","戸頭",24,16000000,175,"ほぼ正方形",13.5,125,"1999年","軽量鉄骨造","住宅","その他","南東","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","美園","戸頭",26,32000000,195,"ほぼ長方形",10.2,125,"2021年","木造","住宅","住宅","南西","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","美園","南守谷",14,30000000,180,"長方形",10.7,115,"2020年","木造","住宅","住宅","南","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","美園","南守谷",15,33000000,180,"ほぼ長方形",11.7,115,"2020年","木造","住宅","住宅","南","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","美園","南守谷",14,32000000,200,"不整形",8.6,110,"2020年","木造","住宅","住宅","北","市道",6,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","薬師台","新守谷","30分～60分",11000000,230,"長方形",11.8,130,"1989年","木造","住宅","住宅","北西","市道",6,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08224","茨城県","守谷市","薬師台","新守谷","30分～60分",31000000,330,"長方形",16.2,230,"1989年","木造","住宅","住宅","北東","市道",16,"１低住専",40,80,"2021年第3四半期",""
