"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","1H～1H30",17000000,250,"袋地等",4.4,90,"2020年","木造","住宅","住宅","北西","市道",6,"工業",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","1H～1H30",35000000,185,"ほぼ長方形",12.8,90,"2021年","軽量鉄骨造","住宅","住宅","南西","市道",6.3,"工業",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","30分～60分",5000000,230,"ほぼ長方形",14.5,160,"1993年","木造","住宅","","西","市道",4.5,"１低住専",50,100,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","30分～60分",37000000,240,"ほぼ整形",14,120,"","","","","北","区画街路",6,"調整区域",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","1H～1H30",25000000,200,"長方形",10,130,"2020年","木造","住宅","住宅","北西","市道",6,"工業",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","1H～1H30",20000000,340,"不整形",3,115,"2020年","木造","住宅","住宅","南東","市道",7,"工業",60,200,"2020年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","1H～1H30",23000000,180,"長方形",13,110,"2019年","木造","住宅","住宅","南東","市道",6.3,"工業",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","酒門町","水戸","1H～1H30",74000000,1300,"正方形",20.5,630,"2011年","木造","共同住宅","住宅","南東","市道",7,"調整区域",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","三の丸","水戸",9,25000000,220,"ほぼ台形",13,270,"1994年","鉄骨造","住宅、事務所","住宅","南西","市道",10.5,"近隣商業",80,300,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","三の丸","水戸",11,1000000,145,"長方形",18,"","","","","その他","北東","市道",8,"２種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","城東","水戸",26,33000000,240,"長方形",15,110,"2017年","軽量鉄骨造","住宅","住宅","南西","私道",4,"１種住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","城東","水戸","30分～60分",17000000,210,"ほぼ長方形",13,105,"2015年","木造","住宅","住宅","南東","市道",2.7,"１種住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","城東","水戸",20,21000000,230,"長方形",16,115,"2019年","木造","住宅","住宅","南","市道",3,"準工業",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08201","茨城県","水戸市","城南","水戸",13,13000000,165,"ほぼ長方形",7.5,480,"1981年","鉄骨造","住宅、事務所","事務所","北","市道",6,"近隣商業",80,300,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08201","茨城県","水戸市","城南","水戸",15,10000000,165,"長方形",8,"","","","住宅","その他","南","市道",6,"近隣商業",80,300,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08201","茨城県","水戸市","城南","水戸",20,16000000,180,"長方形",16.5,390,"1978年","鉄骨造","共同住宅、事務所","住宅","南","市道",11,"近隣商業",80,300,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","白梅","水戸",18,4600000,120,"長方形",8,75,"1976年","","","住宅","北","市道",6,"２種住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08201","茨城県","水戸市","白梅","水戸",20,28000000,1100,"長方形",21.5,890,"1973年","ＲＣ","事務所","事務所","東","市道",16,"２種住居",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","白梅","水戸",14,5000000,270,"長方形",12.5,370,"1985年","鉄骨造","共同住宅","住宅","東","市道",6,"２種住居",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","白梅","水戸",10,8000000,200,"ほぼ正方形",14,220,"1980年","鉄骨造","住宅、事務所","事務所","北","市道",12,"２種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新荘","水戸","30分～60分",12000000,260,"不整形",15,95,"1992年","木造","住宅","","北東","市道",9,"２種住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新荘","水戸","30分～60分",12000000,500,"ほぼ台形",30,105,"1967年","ＲＣ","その他","住宅","北東","市道",5,"商業",80,400,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新荘","水戸","30分～60分",39000000,560,"長方形",25,250,"2004年","","共同住宅","その他","南西","市道",3,"２種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新荘","水戸","30分～60分",33000000,170,"台形",15,95,"2016年","木造","住宅","住宅","北東","市道",18,"２種住居",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新荘","水戸","30分～60分",17000000,125,"不整形",18,95,"2019年","木造","住宅","住宅","南西","市道",8,"商業",80,400,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新荘","水戸","30分～60分",14000000,60,"ほぼ整形",5,75,"2020年","木造","住宅","住宅","南","市道",6,"２種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","新原","赤塚","30分～60分",20000000,300,"台形",16,160,"1999年","木造","住宅","住宅","北東","市道",4,"１種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","杉崎町","内原",15,12000000,450,"袋地等","",125,"2011年","木造","住宅","","西","市道",4,"調整区域",60,200,"2020年第4四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","工業地","08201","茨城県","水戸市","住吉町","水戸","1H～1H30",35000000,"2,000㎡以上","ほぼ長方形","50.0m以上",560,"1976年","鉄骨造","倉庫","倉庫","南西","市道",6.4,"調整区域",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","住吉町","水戸","30分～60分",14000000,140,"ほぼ長方形",8,105,"1992年","木造","住宅","住宅","南西","市道",3.8,"工業",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","住吉町","水戸","1H～1H30",12000000,135,"長方形",10,85,"1985年","木造","住宅","住宅","南西","市道",5,"調整区域",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","住吉町","水戸","1H～1H30",500000,135,"長方形",10,85,"1985年","木造","住宅","住宅","北東","市道",5,"調整区域",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","住吉町","水戸","30分～60分",20000000,240,"ほぼ整形",27.4,105,"2020年","木造","住宅","住宅","北東","市道",8,"１低住専",50,100,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",56000000,185,"台形",13.3,135,"2021年","軽量鉄骨造","住宅","住宅","南","市道",6,"１低住専",40,80,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",90000000,1300,"不整形","50.0m以上",720,"1993年","ＲＣ","共同住宅","住宅","南","市道",9,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",4500000,200,"長方形","",120,"1995年","木造","住宅","住宅","南西","私道",4,"１低住専",40,80,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",19000000,240,"ほぼ整形","",105,"","","","住宅","南","私道",4,"準住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",42000000,260,"ほぼ長方形","",105,"2020年","軽量鉄骨造","住宅","住宅","北","市道",6,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",49000000,210,"ほぼ長方形",16,120,"2021年","木造","住宅","住宅","南東","私道",6,"２中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08201","茨城県","水戸市","千波町","水戸","30分～60分",17000000,670,"長方形","","","","","","","南西","私道",2,"近隣商業",80,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",72000000,770,"ほぼ長方形",26.9,650,"1989年","ＲＣ","共同住宅","住宅","南東","市道",4,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",43000000,185,"長方形",13,115,"2020年","","","住宅","南","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",39000000,210,"ほぼ台形",11.6,110,"2020年","軽量鉄骨造","住宅","住宅","北西","市道",6,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",43000000,230,"ほぼ長方形",11.5,110,"2020年","","住宅","住宅","西","市道",6,"２種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",18000000,220,"袋地等",3,60,"","","","","北西","市道",4,"１低住専",40,80,"2020年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",59000000,220,"ほぼ整形",15,"","","","","住宅","東","私道",6,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",44000000,210,"ほぼ長方形",14.3,125,"2021年","木造","住宅","","西","市道",4,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸",24,35000000,270,"長方形",9,115,"2020年","木造","住宅","住宅","南東","市道",4,"１低住専",40,80,"2020年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",5600000,185,"ほぼ正方形",12,"","","","","その他","南","私道",4,"２中住専",60,200,"2020年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08201","茨城県","水戸市","千波町","水戸","30分～60分",16000000,125,"長方形",7.5,95,"2019年","木造","住宅","住宅","南西","市道",3,"１低住専",40,80,"2020年第2四半期",""
